Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2449986,31-Oct-22,Kansas,Kansas City,S 50th St and Elmwood Ave,6,1,0,0,1,N/A
2450557,31-Oct-22,Illinois,East Saint Louis,935 St Louis Ave,3,2,0,0,0,N/A
2449653,31-Oct-22,Illinois,Chicago,S California Ave and W Polk St,13,1,0,0,0,N/A
2448898,30-Oct-22,Tennessee,Memphis,3920 Park Ave,3,1,0,0,2,N/A
2448366,30-Oct-22,Colorado,Aurora,900 block of N Geneva St,0,4,0,0,1,N/A
2448287,30-Oct-22,Pennsylvania,Philadelphia,601 Spring Garden St,6,0,0,0,0,N/A
2448361,30-Oct-22,California,Covina,17000 block of E Bellbrook St,2,2,0,0,3,N/A
2448372,30-Oct-22,South Carolina,Charleston,1900 Hazelwood Dr,4,0,0,0,1,N/A
2448015,29-Oct-22,Florida,Orlando,8204 Crystal Clear Ln,6,0,0,0,0,N/A
2448330,29-Oct-22,Florida,Tallahassee,2101 W Pensacola St,8,1,1,0,4,N/A
2447980,28-Oct-22,Ohio,Toledo,Junction Ave and Belmont Ave,2,2,0,0,0,N/A
2447379,28-Oct-22,Pennsylvania,Pittsburgh,3737 Brighton Rd,5,0,0,0,2,N/A
2447217,27-Oct-22,Oklahoma,Broken Arrow,425 S Hickory Ave,0,7,0,1,0,N/A
2445686,25-Oct-22,Ohio,Hamilton,700 block of S 2nd St,2,2,0,0,0,N/A
2445939,25-Oct-22,North Carolina,Greensboro,900 block of Circle Dr,4,2,0,0,0,N/A
2443879,24-Oct-22,Missouri,Saint Louis,3125 S Kingshighway Blvd,4,2,0,1,0,N/A
2443849,24-Oct-22,Illinois,Chicago,3200 block of W 30th St,3,1,0,0,0,N/A
2443627,23-Oct-22,Texas,Brownsville,1200 block of W Saint Francis St,5,0,0,0,0,N/A
2443194,23-Oct-22,Illinois,Chicago,4300 block of S Kedzie Ave,2,3,0,0,0,N/A
2443276,23-Oct-22,Wisconsin,Milwaukee,N 34th St and W Wright St,4,0,0,0,0,N/A
2442695,22-Oct-22,Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,6,0,0,0,0,N/A
2443257,22-Oct-22,North Carolina,Oxford,100 block of Granville St,6,0,0,0,0,N/A
2443287,22-Oct-22,Georgia,Cordele,1309 16th Ave E,4,0,0,0,1,N/A
2443231,22-Oct-22,Arizona,Phoenix,6330 W Miami St,7,1,0,0,0,N/A
2450590,21-Oct-22,Mississippi,Cleveland,511 Lee St,3,1,0,0,0,N/A
2442632,21-Oct-22,Louisiana,New Orleans,2200 block of N Galvez St,3,1,0,0,0,N/A
2444683,21-Oct-22,Wisconsin,Hartland,700 Mansfield Court,0,4,0,2,0,N/A
2442008,21-Oct-22,Louisiana,Baton Rouge,636 Harding Blvd,11,0,0,0,3,N/A
2441540,20-Oct-22,Ohio,Cleveland,4497 State Rd,5,0,0,0,0,N/A
2439423,17-Oct-22,Virginia,Woodbridge,5297 Mansfield Ct,0,4,0,0,1,N/A
2438904,16-Oct-22,Texas,El Paso,8500 block of Dyer St,3,1,0,0,1,N/A
2438505,16-Oct-22,Georgia,Atlanta,223 James P Brawley Dr SW,4,0,0,0,0,N/A
2439294,16-Oct-22,California,Lancaster,44236 20th St E,4,0,0,0,2,N/A
2438461,16-Oct-22,Virginia,Harrisonburg,1500 block of Devon Ln,8,0,0,0,1,N/A
2438121,15-Oct-22,Colorado,Denver,900 Dakin St,7,1,0,0,0,N/A
2438154,15-Oct-22,Massachusetts,Worcester,88 Webster St,6,0,0,0,3,N/A
2438494,15-Oct-22,New York,Freeport,Babylon Tpke and Independence Ave,4,0,0,0,0,N/A
2438482,15-Oct-22,Pennsylvania,Pittsburgh,300 block of Cedar Ave,1,3,0,0,0,N/A
2438723,15-Oct-22,Mississippi,Itta Bena,N/A,7,2,0,0,0,N/A
2437284,14-Oct-22,Pennsylvania,Philadelphia,Willard St and Shelbourne St,4,0,0,0,0,N/A
2436826,13-Oct-22,North Carolina,Raleigh,5300 block of Sahalee Way,2,5,1,0,1,N/A
2437177,13-Oct-22,North Carolina,New Bern,2100 block of New Bern Ave,4,0,0,0,0,N/A
2437630,13-Oct-22,Alabama,Lanett,1912 50th Ave SW,6,0,0,0,0,N/A
2434847,10-Oct-22,California,Delano,County Line Road and Road 136,3,1,0,0,0,N/A
2434247,9-Oct-22,South Carolina,Inman,280 Bobo Dr,0,5,0,0,1,N/A
2434128,9-Oct-22,Florida,Miami,525 NE 150th St,3,1,0,0,0,N/A
2439284,9-Oct-22,Oklahoma,Henryetta,US-75 and Catalpa Rd,0,4,0,0,1,N/A
2434326,9-Oct-22,Arkansas,Jacksonville,300 Marshall Rd,3,1,0,0,0,N/A
2433539,9-Oct-22,Florida,Tampa,908 N Franklin St,6,1,0,0,2,N/A
2434062,9-Oct-22,Texas,Beaumont,2550 I-10 Frontage Rd,5,0,0,0,0,N/A
2433352,8-Oct-22,California,Berkeley,Durant Ave and Telegraph Ave,3,1,0,0,2,N/A
2440211,8-Oct-22,Alabama,Hurtsboro,Ross Rd,2,2,0,0,0,N/A
2434151,8-Oct-22,Missouri,Saint Joseph,302 Illinois Ave,4,0,0,0,0,N/A
2432772,7-Oct-22,Oregon,Portland,SE 92nd Ave and Powell Blvd,4,0,0,0,0,N/A
2432893,7-Oct-22,Texas,Fort Worth,1200 block of Jessamine St,0,4,0,0,0,N/A
2431842,6-Oct-22,Kentucky,Louisville,5000 block of East Indian Trail,4,0,0,0,0,N/A
2431594,6-Oct-22,District of Columbia,Washington,1200 North Capitol St NW,3,1,0,0,0,N/A
2431069,5-Oct-22,Texas,Baytown,2000 block of Tri City Beach Rd,2,4,0,1,0,N/A
2428950,2-Oct-22,Tennessee,Nashville,600 block of S 7th St,4,0,0,0,0,N/A
2428715,2-Oct-22,Washington,Seattle,4300 block of University Way NE,4,0,0,0,0,N/A
2428678,1-Oct-22,California,Oakland,988 Apgar St,2,2,0,0,2,N/A
2427999,1-Oct-22,Pennsylvania,Philadelphia,5000 block of Frankford Ave,4,0,0,0,0,N/A
2427775,30-Sep-22,Oklahoma,Tulsa,4929 N Peoria Ave,3,1,0,0,1,N/A
2428456,30-Sep-22,Mississippi,Marks,1st St and W Main St,5,0,0,0,0,N/A
2426627,29-Sep-22,Texas,Mc Gregor,901 S Monroe St,0,5,1,0,1,N/A
2426042,28-Sep-22,California,Oakland,8251 Fontaine St,5,1,0,0,0,N/A
2425825,28-Sep-22,Ohio,Columbus,1680 Karl Ct,5,0,0,0,1,N/A
2425799,28-Sep-22,Maryland,Baltimore,5500 block of Bowleys Ln,4,0,0,0,0,N/A
2426382,28-Sep-22,Alabama,Uniontown,100-104 Birch Rd,4,0,1,0,0,N/A
2425393,27-Sep-22,New York,Corona (Queens),88-01 Atlantic Ave,4,0,0,0,0,N/A
2426137,27-Sep-22,New York,New York (Manhattan),W 116th St and 7th Ave,4,0,0,0,0,N/A
2426061,27-Sep-22,North Carolina,Goldsboro,1200 block of Olivia Ln,4,0,0,0,0,N/A
2425199,27-Sep-22,Pennsylvania,Philadelphia,6498 Ridge Ave,4,1,0,0,4,N/A
2425839,27-Sep-22,Florida,Jacksonville,A Philip Randolph Blvd and Union St,4,0,0,0,0,N/A
2423747,25-Sep-22,Pennsylvania,Harrisburg,2300 block of Woodlawn St,4,0,0,0,5,N/A
2423338,25-Sep-22,Indiana,Hammond,6217 Kennedy Ave,3,1,0,0,0,N/A
2423538,24-Sep-22,Ohio,Columbus,E 5th Ave and Osborn Ave,3,1,0,0,0,N/A
2423331,24-Sep-22,Georgia,Louisville,Forrest Dr,3,1,0,0,0,N/A
2424602,23-Sep-22,California,Castroville,N/A,4,0,0,0,0,N/A
2421430,22-Sep-22,Illinois,Chicago,E 35th St and S Prairie Ave,4,0,0,0,0,N/A
2420406,20-Sep-22,New York,Mount Vernon,333 S 8th Ave,4,0,0,0,0,N/A
2420637,20-Sep-22,Michigan,Niles,620 N 6th St,3,2,0,0,0,N/A
2419473,19-Sep-22,Georgia,Swainsboro,N Coleman St,3,1,0,0,0,N/A
2417634,18-Sep-22,New York,Corona (Queens),41st Ave and Warren St,3,1,0,0,1,N/A
2417641,18-Sep-22,Wisconsin,Kenosha,2232 Roosevelt Rd,2,2,0,0,1,N/A
2417863,18-Sep-22,Nevada,Las Vegas,4800 block of Holt Ave,5,0,0,0,1,N/A
2417696,18-Sep-22,Michigan,Allendale,10295 48th Ave,4,0,0,0,1,N/A
2417293,17-Sep-22,Missouri,Blue Springs,US 40 and Adams Dairy Pkwy,5,0,0,0,0,N/A
2416762,17-Sep-22,Minnesota,Minneapolis,Hennepin Ave and N 8th St,5,0,0,0,0,N/A
2416625,16-Sep-22,Wisconsin,Milwaukee,4100 block of N 13th St,4,0,1,0,1,N/A
2414276,14-Sep-22,Wisconsin,Milwaukee,1300 block of E Hamilton St,4,0,0,0,0,N/A
2415614,14-Sep-22,Florida,Miami (North Miami),NW 10th Ave and NW 131st St,5,0,0,0,0,N/A
2414858,14-Sep-22,California,Los Angeles,312 E 5th St,4,0,0,0,0,N/A
2414080,13-Sep-22,Illinois,Chicago,5531 S King Dr,7,2,0,0,0,N/A
2415479,13-Sep-22,California,Oakland,92nd Ave and Peach St,4,0,0,0,0,N/A
2413596,12-Sep-22,Oklahoma,Oklahoma City,1400 block of S Indiana Ave,4,0,0,0,0,N/A
2412198,11-Sep-22,Michigan,Detroit,13000 block of E Warren Ave,4,0,0,0,0,N/A
2412164,11-Sep-22,New Mexico,Santa Fe,Paseo Feliz,5,0,0,0,2,N/A
2412289,11-Sep-22,Michigan,Grand Rapids,N/A,4,0,0,0,0,N/A
2412487,11-Sep-22,North Carolina,Durham,4400 block of NC-55,3,1,0,0,0,N/A
2411801,10-Sep-22,Indiana,Plainfield,2688 E Main St,2,2,0,0,0,N/A
2411871,10-Sep-22,Kentucky,Lexington,Georgetown Rd and Parallel Rd,4,0,0,0,0,N/A
2411007,9-Sep-22,New York,Bronx,810 Astor Ave,4,0,0,0,0,N/A
2410446,9-Sep-22,Maryland,Elk Mills,47 Hebron Ct,0,4,0,1,0,N/A
2411901,9-Sep-22,Minnesota,Minneapolis,328 W Broadway Ave,3,1,0,0,0,N/A
2410704,8-Sep-22,Minnesota,Minneapolis,626 W Broadway Ave,4,0,0,0,0,N/A
2410269,8-Sep-22,California,Los Angeles,4th St and Broadway,4,0,0,0,0,N/A
2408990,7-Sep-22,Tennessee,Memphis,3100 block of Lyndale Ave,3,3,0,0,1,N/A
2407734,5-Sep-22,Missouri,Kansas City,7320 Manchester Ave,2,2,0,0,0,N/A
2407739,5-Sep-22,Missouri,Saint Louis,4400 block of Red Bud Ave,3,1,0,0,0,N/A
2406998,5-Sep-22,Georgia,Hartwell,1541 Anderson Hwy,2,2,0,0,0,N/A
2406862,5-Sep-22,Ohio,Cleveland,13902 Euclid Ave,10,1,0,0,0,N/A
2406852,5-Sep-22,Pennsylvania,Philadelphia,W Russell St and N 8th St,4,2,0,0,0,N/A
2406123,4-Sep-22,South Carolina,Charleston,King St and Morris St,7,0,0,0,4,N/A
2406597,4-Sep-22,Minnesota,Saint Paul,951 Case Ave E,2,3,0,0,1,N/A
2406108,4-Sep-22,Virginia,Norfolk,5005 Killam Ave,5,2,0,0,0,N/A
2406656,4-Sep-22,Florida,Fort Lauderdale (Lauderdale Lakes),3050 NW 41st St,4,0,0,0,0,N/A
2406651,4-Sep-22,Illinois,Chicago,8600 block of S Kingston Ave,2,2,0,0,0,N/A
2405689,3-Sep-22,California,Chico,1500 block of W 5th St,5,0,0,0,1,N/A
2405866,3-Sep-22,Illinois,Yorkville,8400 block of Immanuel Rd,4,0,0,0,0,N/A
2406042,3-Sep-22,Alabama,Birmingham,100 block of 3rd Ave W,2,2,0,0,0,N/A
2405859,3-Sep-22,Maryland,Capitol Heights,1428 Ritchie Rd,3,1,0,0,0,N/A
2405239,2-Sep-22,California,Fresno,Effie St and Grant Ave,2,2,1,0,0,N/A
2405020,2-Sep-22,Minnesota,Minneapolis,700 W Broadway Ave,4,0,0,0,0,N/A
2404930,2-Sep-22,New York,Brooklyn,223 Russell St,4,0,0,0,0,N/A
2400998,29-Aug-22,Missouri,Saint Louis (Jennings),8800 block of Cozens Ave,4,0,0,0,0,N/A
2399774,28-Aug-22,Wisconsin,Clinton,9221 E Little Ln,4,0,0,0,0,N/A
2400434,28-Aug-22,Oregon,Bend,2650 NE Hwy 20,2,2,0,1,0,N/A
2399820,28-Aug-22,New York,Albany,Hamilton St and Ontario St,6,0,0,0,0,N/A
2399670,28-Aug-22,Colorado,Denver,2731 42nd Ave,3,1,0,0,0,N/A
2399839,28-Aug-22,California,Los Angeles,2471 Whittier Blvd,6,0,0,0,1,N/A
2400026,28-Aug-22,Michigan,Detroit,Wyoming Ave and W 7-Mile Rd,1,3,0,0,1,N/A
2400492,28-Aug-22,Arizona,Phoenix,21636 N 26th Ave,5,2,0,1,0,N/A
2399755,28-Aug-22,Texas,Houston,8021 Dunlap St,2,3,0,1,0,N/A
2399576,27-Aug-22,New York,Brooklyn,W 29th St and Boardwalk W,4,1,0,0,0,N/A
2399000,27-Aug-22,Washington,Spokane,302 W Queen Ave,3,1,0,0,0,N/A
2398877,27-Aug-22,Kentucky,Lexington,207 Legends Ln,7,0,0,0,0,N/A
2398004,25-Aug-22,Kentucky,Henderson,804 Clay St,2,2,0,0,1,N/A
2397504,25-Aug-22,Washington,Spokane,701 N Chestnut St,4,0,0,0,0,N/A
2398118,25-Aug-22,Alabama,Birmingham,8th St W and Finley Blvd,3,1,0,0,0,N/A
2396803,24-Aug-22,Illinois,Chicago,3591 N Milwaukee Ave,4,0,0,0,0,N/A
2396536,24-Aug-22,District of Columbia,Washington,27 O Street NW,3,2,0,0,0,N/A
2397033,24-Aug-22,Wisconsin,Milwaukee,2622 N 22nd St,2,2,0,1,0,N/A
2396567,24-Aug-22,Maryland,Baltimore,Park Heights Ave and Shirley Ave,6,1,0,0,0,N/A
2396124,23-Aug-22,Pennsylvania,Philadelphia,N 60th St and Race St,2,2,0,0,0,N/A
2393758,21-Aug-22,Tennessee,Memphis,I-240 and Norris Rd,3,1,0,0,0,N/A
2393474,20-Aug-22,Delaware,Wilmington,Tatnall St and W 27th St,4,0,0,0,0,N/A
2393051,20-Aug-22,North Carolina,Asheville,11 Grove St,4,0,0,0,0,N/A
2392698,20-Aug-22,Illinois,Chicago,6200 block of S Michigan Ave,5,0,0,0,0,N/A
2392494,19-Aug-22,Illinois,Chicago,3300 block of W Flournoy St,4,1,0,0,0,N/A
2391779,19-Aug-22,Illinois,Chicago,5200 block of S Green St,4,0,0,0,0,N/A
2391353,18-Aug-22,Virginia,Norfolk,7433 Fenner St,2,3,0,0,0,N/A
2390519,17-Aug-22,Illinois,Chicago,7321 S Union Ave,4,0,0,0,0,N/A
2391042,17-Aug-22,Pennsylvania,Philadelphia,2800 block of Bonsal St,4,0,0,0,3,N/A
2398608,16-Aug-22,Michigan,Paw Paw,126 E Michigan Ave,4,0,0,0,1,N/A
2389775,16-Aug-22,Pennsylvania,Philadelphia,5700 Haverford Ave,5,0,0,0,3,N/A
2388884,16-Aug-22,Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,6,0,0,0,0,N/A
2386954,14-Aug-22,Arizona,Phoenix,4601 E Granada Rd,4,1,0,0,0,N/A
2386871,14-Aug-22,Illinois,Chicago,1800 block of W 78th St,4,1,0,0,0,N/A
2386878,14-Aug-22,Maryland,Baltimore,5100 block of Harford Rd,3,1,0,0,0,N/A
2388144,13-Aug-22,Ohio,Cleveland,7500 block of Bessemer Ave,4,1,0,0,0,N/A
2386032,13-Aug-22,North Carolina,Raleigh,2414 Paula St,6,0,0,0,0,N/A
2387010,13-Aug-22,Georgia,Atlanta (College Park),5420 Riverdale Rd,4,1,0,0,0,N/A
2386151,13-Aug-22,Washington,Renton,1501 Orcas Ave,4,0,0,0,0,N/A
2385789,12-Aug-22,Pennsylvania,Philadelphia,5300 block of Charles St,3,1,0,0,0,N/A
2385846,12-Aug-22,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,3,1,0,0,0,N/A
2383958,10-Aug-22,Mississippi,Winona,613 Powell St,3,1,0,0,0,N/A
2382827,8-Aug-22,Virginia,Richmond,3100 Carolina Ave,4,0,0,0,0,N/A
2381371,7-Aug-22,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,3,1,0,0,5,N/A
2380747,7-Aug-22,Ohio,Cincinnati,1323 Main St,8,0,1,0,2,N/A
2381321,7-Aug-22,Georgia,Atlanta,477 Windsor St SW,4,2,0,0,0,N/A
2381000,7-Aug-22,Alabama,Birmingham,800 block of 2nd Ave N,4,1,0,0,1,N/A
2380361,6-Aug-22,Michigan,Detroit,Saratoga St and Gratiot Ave,4,1,0,0,1,N/A
2380869,6-Aug-22,Michigan,Detroit,19000 block of Andover St,6,1,0,0,0,N/A
2380783,6-Aug-22,Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,4,0,0,0,0,N/A
2379316,5-Aug-22,Virginia,Norfolk,216 E Plume St,4,0,0,0,1,N/A
2379499,5-Aug-22,Ohio,Dayton,7120 Hardwicke Pl,0,4,0,0,1,N/A
2380017,5-Aug-22,Wisconsin,Milwaukee,N 91st St and W Allyn St,4,0,0,0,0,N/A
2378851,4-Aug-22,Tennessee,Nashville,371 Hickory Trace Dr,3,1,0,0,1,N/A
2379020,4-Aug-22,Nebraska,Laurel,503 Elm St,0,4,0,0,1,N/A
2377855,3-Aug-22,California,Panorama City,Parthenia St and Tobias Ave,4,1,0,0,1,N/A
2377529,3-Aug-22,Florida,Miami,10000 SW 173rd Terrace,5,0,0,0,0,N/A
2376380,2-Aug-22,New York,Albany,Central Ave and Lexington Ave,5,0,0,0,0,N/A
2377338,2-Aug-22,Florida,Orlando,9873 Lake District Ln,0,4,0,1,0,N/A
2376028,1-Aug-22,Ohio,Columbus,176 Rumsey Rd,3,2,0,0,0,N/A
2375725,1-Aug-22,California,Paramount,13801 Paramount Blvd,3,1,0,0,0,N/A
2375886,1-Aug-22,District of Columbia,Washington,444 16th St NE,5,1,0,0,0,N/A
2374750,31-Jul-22,Indiana,South Bend,St Joseph St and Milton St,4,0,0,0,0,N/A
2374430,31-Jul-22,Florida,Orlando,Wall St and S Orange Ave,7,0,0,0,0,N/A
2374401,31-Jul-22,Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,4,0,0,0,1,N/A
2374337,31-Jul-22,Michigan,Detroit,11637 Coyle St,6,2,0,0,1,N/A
2374990,31-Jul-22,Illinois,Decatur,2874 N Dinneen St,3,1,0,0,0,N/A
2375097,31-Jul-22,Connecticut,Hartford,1994 Main St,4,0,0,0,0,N/A
2373924,30-Jul-22,Louisiana,Monroe,2000 Peach St,3,1,0,0,0,N/A
2373692,30-Jul-22,Illinois,Wheeling,800 block of Fletcher Dr,5,0,0,0,0,N/A
2373859,30-Jul-22,Georgia,Girard,232 Claxton Rd,4,1,0,0,2,N/A
2373050,29-Jul-22,Maryland,Baltimore,3100 block of W North Ave,2,2,0,0,0,N/A
2373646,29-Jul-22,New Mexico,Albuquerque,4303 Estancia Dr NW,4,1,0,0,0,N/A
2373607,29-Jul-22,Ohio,Cleveland,E 154th St and Harvard Ave,3,1,0,0,0,N/A
2373111,29-Jul-22,Florida,Miami,10875 SW 216th St,4,0,0,0,0,N/A
2370760,27-Jul-22,Georgia,Macon,624 Forest Hill Rd,2,2,0,0,2,N/A
2371416,27-Jul-22,Louisiana,Hahnville,300 block of Sycamore St,3,1,0,0,0,N/A
2369720,25-Jul-22,Louisiana,New Orleans,2000 block of Saint Andrew St,4,0,0,0,0,N/A
2368110,24-Jul-22,South Carolina,Bennettsville,614 Hwy 15-401 Bypass E,3,1,0,0,6,N/A
2368575,24-Jul-22,California,San Pedro,560 N Western Ave,6,2,0,0,4,N/A
2368029,24-Jul-22,Georgia,Atlanta,1695 Northside Dr NW,8,0,0,0,0,N/A
2368308,24-Jul-22,Texas,Fort Worth,2350 S Riverside Dr,3,1,0,0,0,N/A
2367984,23-Jul-22,Virginia,Richmond,2220 Broad Rock Blvd,5,0,0,0,0,N/A
2367664,23-Jul-22,Texas,El Paso,14100 block of Honey Point Dr,4,0,0,0,3,N/A
2367289,23-Jul-22,North Carolina,Pinebluff,212 Primrose Path,4,1,0,0,1,N/A
2367193,23-Jul-22,Washington,Renton,100 block of Logan Ave S,6,1,0,0,0,N/A
2368018,23-Jul-22,Illinois,Chicago,5400 block of S Paulina St,4,0,0,0,0,N/A
2367176,23-Jul-22,Illinois,Chicago,2700 block of W Jackson Blvd,4,0,0,0,0,N/A
2367157,23-Jul-22,Illinois,Rockford,1401 N 2nd St,2,2,0,0,4,N/A
2367972,23-Jul-22,Michigan,Kalamazoo,1300 block of N Church St,9,0,0,0,0,N/A
2366273,21-Jul-22,California,Los Angeles,210 W 7th St,5,0,0,0,0,N/A
2363589,19-Jul-22,Nebraska,Lincoln,2835 T St,4,0,0,0,0,N/A
2362912,18-Jul-22,Georgia,Atlanta,440 Thomasvillle Blvd,5,0,0,0,0,N/A
2362595,17-Jul-22,Washington,Mount Vernon,2301 Freeway Dr,5,0,0,0,3,N/A
2362141,17-Jul-22,New York,Brooklyn,265 Livonia Ave,4,0,0,0,1,N/A
2361849,17-Jul-22,Michigan,Detroit,N/A,4,0,0,0,0,N/A
2362011,17-Jul-22,Indiana,Greenwood,1251 US Hwy 31 N,2,3,0,1,0,N/A
2362215,17-Jul-22,Indiana,Beech Grove,1100 S 9th Ave,3,1,0,0,0,N/A
2361609,17-Jul-22,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,4,0,0,0,0,N/A
2361654,17-Jul-22,Georgia,Milledgeville,Leo Ct and Nobles Ct,5,0,0,0,0,N/A
2362282,17-Jul-22,New Jersey,Newark,751 Broadway,4,0,0,0,0,N/A
2362562,17-Jul-22,Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,0,0,0,N/A
2361532,16-Jul-22,District of Columbia,Washington,200 block of Adams St NE,3,1,0,0,0,N/A
2360953,16-Jul-22,Ohio,Columbus,3475 Sullivant Ave,2,2,0,0,0,N/A
2361097,16-Jul-22,South Carolina,North Charleston,8440 Dorchester Rd,4,0,0,0,0,N/A
2361614,16-Jul-22,Texas,Houston,2331 Bammelwood Dr,0,4,0,0,1,N/A
2362355,16-Jul-22,Louisiana,Monroe,2200 block of Adams St,5,0,0,0,0,N/A
2361490,16-Jul-22,Pennsylvania,Philadelphia,1300 block of E Luzerne St,4,0,0,0,0,N/A
2359843,14-Jul-22,Illinois,Chicago,4400 block of W Maypole St,4,0,0,0,0,N/A
2359229,14-Jul-22,Pennsylvania,Philadelphia,1901 Spring Garden St,4,0,0,0,0,N/A
2358938,13-Jul-22,Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,4,0,0,0,0,N/A
2358861,13-Jul-22,Indiana,Indianapolis,3629 Merrick Way,3,1,0,0,0,N/A
2358856,13-Jul-22,Minnesota,Minneapolis,1818 Lowry Ave N,4,0,0,0,0,N/A
2358329,12-Jul-22,Massachusetts,Boston,39 Warren St,4,0,0,0,0,N/A
2358053,11-Jul-22,Mississippi,Jackson,Fairway St and Suncrest Dr,4,0,0,0,1,N/A
2356705,10-Jul-22,Illinois,Crest Hill,1828 Knapp Dr,4,1,0,0,0,N/A
2356327,10-Jul-22,Missouri,Kansas City,4128 Broadway Blvd,5,1,0,0,1,N/A
2355580,10-Jul-22,California,Downey,8100 block of Leeds St,2,3,0,0,0,N/A
2356813,10-Jul-22,Texas,Alvin,1500 block of County Road 149,3,1,0,0,0,N/A
2355438,10-Jul-22,Illinois,Chicago,448 N State St,4,0,0,0,0,N/A
2355398,10-Jul-22,New York,Brooklyn,Boardwalk and W 21st St,5,0,0,0,0,N/A
2355962,9-Jul-22,Alabama,Jacksons Gap,Manoy Dr,4,0,0,0,1,N/A
2354111,8-Jul-22,North Carolina,Greensboro,1200 block of Fairview St,4,0,0,0,0,N/A
2354825,8-Jul-22,Michigan,Detroit,3400 block of 2nd Ave,4,0,0,0,0,N/A
2353847,7-Jul-22,Illinois,Chicago,2800 block of W Polk St,4,0,0,0,0,N/A
2352780,6-Jul-22,Florida,Tampa,Courtland St N and Chelsea St E,4,0,0,0,1,N/A
2352444,6-Jul-22,Illinois,Chicago,1820 W Maypole Ave,4,0,0,0,0,N/A
2352349,6-Jul-22,Minnesota,Saint Cloud,Sixth Ave S and 11th St S,4,0,0,0,3,N/A
2352342,5-Jul-22,Ohio,Steubenville,601 South St,4,0,0,0,1,N/A
2349853,5-Jul-22,Indiana,Gary,1900 block of Missouri St,7,3,0,0,0,N/A
2349723,5-Jul-22,New York,Rochester,485 N Clinton Ave,3,1,0,0,2,N/A
2348384,4-Jul-22,Illinois,Highland Park,Central Ave and 2nd St,30,7,0,0,0,N/A
2348163,4-Jul-22,Massachusetts,Boston,Dorchester Ave and Bailey St,4,0,0,0,0,N/A
2350033,4-Jul-22,Minnesota,Minneapolis,724 Sibley St NE,7,0,0,0,0,N/A
2349746,4-Jul-22,Wisconsin,Kenosha,6321 25th Ave,4,1,0,0,0,N/A
2348230,4-Jul-22,California,Sacramento,1525 L St,4,1,0,0,0,N/A
2348750,4-Jul-22,Missouri,Kansas City,E 13th St and Grand Blvd,4,0,0,0,0,N/A
2349545,4-Jul-22,Colorado,Denver,2100 block of W Pacific Pl,3,1,0,0,0,N/A
2349758,4-Jul-22,New York,Corona (Queens),171st St and 137th Ave,4,0,0,0,0,N/A
2348204,4-Jul-22,Illinois,Chicago,6500 block of S Martin Luther King Dr,5,0,0,0,0,N/A
2348167,4-Jul-22,Virginia,Richmond,10 block of W Broad St,6,0,0,0,0,N/A
2348191,3-Jul-22,Virginia,Manassas,8129 Sudley Rd,4,0,0,0,0,N/A
2347373,3-Jul-22,South Carolina,Mullins,Leroy Bethea St and Jennings Rd,4,0,0,0,0,N/A
2348303,3-Jul-22,Arizona,Surprise,W Carlin Dr,4,2,0,1,0,N/A
2348263,3-Jul-22,Washington,Tacoma,3300 block of S Asotin St,4,0,0,0,1,N/A
2347060,2-Jul-22,Texas,Haltom City,5700 block of Diamond Oaks Dr N,4,2,0,1,0,N/A
2347228,2-Jul-22,New York,Corona (Queens),129-09 89th Ave,3,1,0,0,0,N/A
2347297,2-Jul-22,North Carolina,Clinton,506 Stetson St,6,0,0,0,2,N/A
2346422,1-Jul-22,Illinois,Chicago,3800 block of W Monroe St,4,0,0,0,0,N/A
2346406,1-Jul-22,Mississippi,Greenwood,Johnson St and Main St,7,1,0,0,0,N/A
2345410,1-Jul-22,Illinois,Chicago,408 S Wells St,3,2,0,0,0,N/A
2345144,30-Jun-22,Kentucky,Allen,49 N Railroad St,5,3,0,0,1,N/A
2344954,30-Jun-22,New Jersey,Newark,291 Clinton Pl,9,0,0,0,1,N/A
2344008,29-Jun-22,New Jersey,Jersey City,166 Bayview Ave,4,0,0,0,0,N/A
2344201,29-Jun-22,Pennsylvania,Philadelphia,1100 block of E Price St,4,0,0,0,0,N/A
2341725,27-Jun-22,North Carolina,Charlotte,2000 block of Holly St,5,0,0,0,0,N/A
2340458,26-Jun-22,Georgia,Blakely,N Church St and Washington Ave,6,1,0,0,3,N/A
2340720,26-Jun-22,Virginia,Sutherlin,1220 Kerns Church Rd,7,1,0,0,0,N/A
2340685,26-Jun-22,New Jersey,Paterson,Madison St and Essex St,5,0,0,0,0,N/A
2340473,26-Jun-22,Texas,San Antonio,3805 Blanco Rd,3,1,0,0,0,N/A
2340696,26-Jun-22,Texas,Winona,18005 FM 2767,5,0,0,0,0,N/A
